Num	Source	Distance	LR	ppmm	LR_target
24	flange	8	6	32.0	6
24	flange	8	6	32.0	6
24	flange	8	6	57.0	6
24	flange	8	6	143.0	6
24	flange	8	6	40.0	6
24	flange	8	6	13.0	6
24	flange	8	6	178.0	6
24	flange	8	6	280.0	6
24	flange	8	6	78.0	6
24	flange	8	6	145.0	6
24	flange	8	6	184.0	6
24	flange	8	6	10.0	6
24	flange	8	6	78.0	6
24	flange	8	6	164.0	6
24	flange	8	6	111.0	6
24	flange	8	6	36.0	6
24	flange	8	6	37.0	6
24	flange	8	6	73.0	6
24	flange	8	6	56.0	6
24	flange	8	6	33.0	6
24	flange	8	6	50.0	6
24	flange	8	6	3.0	6
24	flange	8	6	86.0	6
24	flange	8	6	26.0	6
24	flange	8	6	63.0	6
24	flange	8	6	182.0	6
24	flange	8	6	414.0	6
24	flange	8	6	107.0	6
24	flange	8	6	196.0	6
24	flange	8	6	377.0	6
24	flange	8	6	306.0	6
24	flange	8	6	151.0	6
24	flange	8	6	45.0	6
24	flange	8	6	149.0	6
24	flange	8	6	33.0	6
24	flange	8	6	84.0	6
24	flange	8	6	126.0	6
24	flange	8	6	83.0	6
24	flange	8	6	32.0	6
24	flange	8	6	32.0	6
24	flange	8	6	46.0	6
24	flange	8	6	178.0	6
24	flange	8	6	622.0	6
24	flange	8	6	760.0	6
24	flange	8	6	239.0	6
24	flange	8	6	60.0	6
24	flange	8	6	10.0	6
24	flange	8	6	14.0	6
24	flange	8	6	54.0	6
24	flange	8	6	9.0	6
24	flange	8	6	35.0	6
24	flange	8	6	42.0	6
24	flange	8	6	47.0	6
24	flange	8	6	13.0	6
24	flange	8	6	4.0	6
24	flange	8	6	622.0	6
24	flange	8	6	261.0	6
24	flange	8	6	48.0	6
24	flange	8	6	25.0	6
24	flange	8	6	33.0	6
24	flange	8	6	109.0	6
24	flange	8	6	266.0	6
24	flange	8	6	153.0	6
24	flange	8	6	50.0	6
24	flange	8	6	86.0	6
24	flange	8	6	104.0	6
24	flange	8	6	303.0	6
24	flange	8	6	221.0	6
24	flange	8	6	197.0	6
24	flange	8	6	159.0	6
24	flange	8	6	125.0	6
24	flange	8	6	377.0	6
24	flange	8	6	259.0	6
24	flange	8	6	282.0	6
24	flange	8	6	246.0	6
24	flange	8	6	287.0	6
24	flange	8	6	172.0	6
24	flange	8	6	38.0	6
24	flange	8	6	215.0	6
24	flange	8	6	219.0	6
24	flange	8	6	70.0	6
24	flange	8	6	28.0	6
24	flange	8	6	4.0	6
24	flange	8	6	56.0	6
24	flange	8	6	169.0	6
24	flange	8	6	160.0	6
24	flange	8	6	52.0	6
24	flange	8	6	46.0	6
24	flange	8	6	87.0	6
24	flange	8	6	10.0	6
24	flange	8	6	17.0	6
24	flange	8	6	76.0	6
24	flange	8	6	130.0	6
24	flange	8	6	62.0	6
24	flange	8	6	69.0	6
24	flange	8	6	1.0	6
24	flange	8	6	32.0	6
24	flange	8	6	33.0	6
24	flange	8	6	67.0	6
24	flange	8	6	55.0	6
24	flange	8	6	71.0	6
24	flange	8	6	93.0	6
24	flange	8	6	29.0	6
24	flange	8	6	74.0	6
24	flange	8	6	31.0	6
24	flange	8	6	0.0	6
24	flange	8	6	97.0	6
24	flange	8	6	53.0	6
24	flange	8	6	8.0	6
24	flange	8	6	53.0	6
24	flange	8	6	30.0	6
24	flange	8	6	4.0	6
24	flange	8	6	124.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	2.0	6
25	flange	10	6	1.0	6
25	flange	10	6	99.0	6
25	flange	10	6	94.0	6
25	flange	10	6	2.0	6
25	flange	10	6	95.0	6
25	flange	10	6	240.0	6
25	flange	10	6	422.0	6
25	flange	10	6	96.0	6
25	flange	10	6	102.0	6
25	flange	10	6	129.0	6
25	flange	10	6	90.0	6
25	flange	10	6	0.0	6
25	flange	10	6	68.0	6
25	flange	10	6	270.0	6
25	flange	10	6	137.0	6
25	flange	10	6	31.0	6
25	flange	10	6	114.0	6
25	flange	10	6	124.0	6
25	flange	10	6	13.0	6
25	flange	10	6	44.0	6
25	flange	10	6	76.0	6
25	flange	10	6	152.0	6
25	flange	10	6	141.0	6
25	flange	10	6	87.0	6
25	flange	10	6	43.0	6
25	flange	10	6	68.0	6
25	flange	10	6	75.0	6
25	flange	10	6	105.0	6
25	flange	10	6	78.0	6
25	flange	10	6	45.0	6
25	flange	10	6	41.0	6
25	flange	10	6	46.0	6
25	flange	10	6	33.0	6
25	flange	10	6	210.0	6
25	flange	10	6	75.0	6
25	flange	10	6	53.0	6
25	flange	10	6	84.0	6
25	flange	10	6	66.0	6
25	flange	10	6	1.0	6
25	flange	10	6	61.0	6
25	flange	10	6	178.0	6
25	flange	10	6	82.0	6
25	flange	10	6	49.0	6
25	flange	10	6	5.0	6
25	flange	10	6	33.0	6
25	flange	10	6	13.0	6
25	flange	10	6	142.0	6
25	flange	10	6	108.0	6
25	flange	10	6	118.0	6
25	flange	10	6	4.0	6
25	flange	10	6	36.0	6
25	flange	10	6	151.0	6
25	flange	10	6	26.0	6
25	flange	10	6	62.0	6
25	flange	10	6	92.0	6
25	flange	10	6	46.0	6
25	flange	10	6	37.0	6
25	flange	10	6	1.0	6
25	flange	10	6	78.0	6
25	flange	10	6	82.0	6
25	flange	10	6	194.0	6
25	flange	10	6	146.0	6
25	flange	10	6	1.0	6
25	flange	10	6	14.0	6
25	flange	10	6	57.0	6
25	flange	10	6	14.0	6
25	flange	10	6	4.0	6
25	flange	10	6	44.0	6
25	flange	10	6	56.0	6
25	flange	10	6	49.0	6
25	flange	10	6	40.0	6
25	flange	10	6	6.0	6
25	flange	10	6	0.0	6
25	flange	10	6	38.0	6
25	flange	10	6	65.0	6
25	flange	10	6	98.0	6
25	flange	10	6	57.0	6
25	flange	10	6	96.0	6
25	flange	10	6	34.0	6
25	flange	10	6	156.0	6
25	flange	10	6	102.0	6
25	flange	10	6	187.0	6
25	flange	10	6	73.0	6
25	flange	10	6	30.0	6
25	flange	10	6	32.0	6
25	flange	10	6	26.0	6
25	flange	10	6	51.0	6
25	flange	10	6	66.0	6
25	flange	10	6	67.0	6
25	flange	10	6	142.0	6
25	flange	10	6	218.0	6
25	flange	10	6	97.0	6
25	flange	10	6	28.0	6
25	flange	10	6	70.0	6
25	flange	10	6	17.0	6
25	flange	10	6	20.0	6
25	flange	10	6	7.0	6
25	flange	10	6	34.0	6
25	flange	10	6	4.0	6
25	flange	10	6	49.0	6
25	flange	10	6	76.0	6
25	flange	10	6	28.0	6
25	flange	10	6	1.0	6
25	flange	10	6	30.0	6
25	flange	10	6	25.0	6
25	flange	10	6	12.0	6
25	flange	10	6	34.0	6
25	flange	10	6	54.0	6
25	flange	10	6	58.0	6
25	flange	10	6	42.0	6
25	flange	10	6	17.0	6
25	flange	10	6	9.0	6
25	flange	10	6	309.0	6
25	flange	10	6	82.0	6
25	flange	10	6	218.0	6
25	flange	10	6	46.0	6
25	flange	10	6	103.0	6
25	flange	10	6	31.0	6
25	flange	10	6	50.0	6
26	flange	12	6	23.0	6
26	flange	12	6	27.0	6
26	flange	12	6	29.0	6
26	flange	12	6	63.0	6
26	flange	12	6	21.0	6
26	flange	12	6	141.0	6
26	flange	12	6	258.0	6
26	flange	12	6	290.0	6
26	flange	12	6	76.0	6
26	flange	12	6	42.0	6
26	flange	12	6	53.0	6
26	flange	12	6	19.0	6
26	flange	12	6	90.0	6
26	flange	12	6	82.0	6
26	flange	12	6	117.0	6
26	flange	12	6	73.0	6
26	flange	12	6	84.0	6
26	flange	12	6	35.0	6
26	flange	12	6	116.0	6
26	flange	12	6	25.0	6
26	flange	12	6	67.0	6
26	flange	12	6	221.0	6
26	flange	12	6	144.0	6
26	flange	12	6	17.0	6
26	flange	12	6	186.0	6
26	flange	12	6	395.0	6
26	flange	12	6	174.0	6
26	flange	12	6	37.0	6
26	flange	12	6	16.0	6
26	flange	12	6	37.0	6
26	flange	12	6	38.0	6
26	flange	12	6	230.0	6
26	flange	12	6	46.0	6
26	flange	12	6	39.0	6
26	flange	12	6	141.0	6
26	flange	12	6	186.0	6
26	flange	12	6	77.0	6
26	flange	12	6	15.0	6
26	flange	12	6	123.0	6
26	flange	12	6	123.0	6
26	flange	12	6	36.0	6
26	flange	12	6	36.0	6
26	flange	12	6	105.0	6
26	flange	12	6	91.0	6
26	flange	12	6	227.0	6
26	flange	12	6	44.0	6
26	flange	12	6	341.0	6
26	flange	12	6	117.0	6
26	flange	12	6	79.0	6
26	flange	12	6	72.0	6
26	flange	12	6	51.0	6
26	flange	12	6	29.0	6
26	flange	12	6	9.0	6
26	flange	12	6	49.0	6
26	flange	12	6	23.0	6
26	flange	12	6	60.0	6
26	flange	12	6	45.0	6
26	flange	12	6	186.0	6
26	flange	12	6	87.0	6
26	flange	12	6	92.0	6
26	flange	12	6	142.0	6
26	flange	12	6	123.0	6
26	flange	12	6	199.0	6
26	flange	12	6	61.0	6
26	flange	12	6	173.0	6
26	flange	12	6	81.0	6
26	flange	12	6	67.0	6
26	flange	12	6	39.0	6
26	flange	12	6	18.0	6
26	flange	12	6	13.0	6
26	flange	12	6	43.0	6
26	flange	12	6	61.0	6
26	flange	12	6	145.0	6
26	flange	12	6	26.0	6
26	flange	12	6	73.0	6
26	flange	12	6	128.0	6
26	flange	12	6	232.0	6
26	flange	12	6	4.0	6
26	flange	12	6	5.0	6
26	flange	12	6	1.0	6
26	flange	12	6	26.0	6
26	flange	12	6	282.0	6
26	flange	12	6	125.0	6
26	flange	12	6	59.0	6
26	flange	12	6	80.0	6
26	flange	12	6	93.0	6
26	flange	12	6	56.0	6
26	flange	12	6	43.0	6
26	flange	12	6	62.0	6
26	flange	12	6	64.0	6
26	flange	12	6	55.0	6
26	flange	12	6	107.0	6
26	flange	12	6	58.0	6
26	flange	12	6	41.0	6
26	flange	12	6	268.0	6
26	flange	12	6	158.0	6
26	flange	12	6	27.0	6
26	flange	12	6	38.0	6
26	flange	12	6	94.0	6
26	flange	12	6	165.0	6
26	flange	12	6	173.0	6
26	flange	12	6	22.0	6
26	flange	12	6	126.0	6
26	flange	12	6	192.0	6
26	flange	12	6	96.0	6
26	flange	12	6	171.0	6
26	flange	12	6	16.0	6
26	flange	12	6	30.0	6
26	flange	12	6	171.0	6
26	flange	12	6	181.0	6
26	flange	12	6	39.0	6
26	flange	12	6	83.0	6
26	flange	12	6	84.0	6
26	flange	12	6	189.0	6
26	flange	12	6	369.0	6
26	flange	12	6	59.0	6
26	flange	12	6	21.0	6
26	flange	12	6	349.0	6
26	flange	12	6	191.0	6
27	flange	15	6	47.0	6
27	flange	15	6	160.0	6
27	flange	15	6	226.0	6
27	flange	15	6	35.0	6
27	flange	15	6	68.0	6
27	flange	15	6	159.0	6
27	flange	15	6	87.0	6
27	flange	15	6	94.0	6
27	flange	15	6	89.0	6
27	flange	15	6	82.0	6
27	flange	15	6	217.0	6
27	flange	15	6	242.0	6
27	flange	15	6	115.0	6
27	flange	15	6	143.0	6
27	flange	15	6	180.0	6
27	flange	15	6	229.0	6
27	flange	15	6	25.0	6
27	flange	15	6	85.0	6
27	flange	15	6	35.0	6
27	flange	15	6	321.0	6
27	flange	15	6	194.0	6
27	flange	15	6	4.0	6
27	flange	15	6	22.0	6
27	flange	15	6	15.0	6
27	flange	15	6	87.0	6
27	flange	15	6	190.0	6
27	flange	15	6	82.0	6
27	flange	15	6	262.0	6
27	flange	15	6	351.0	6
27	flange	15	6	306.0	6
27	flange	15	6	143.0	6
27	flange	15	6	81.0	6
27	flange	15	6	122.0	6
27	flange	15	6	204.0	6
27	flange	15	6	147.0	6
27	flange	15	6	80.0	6
27	flange	15	6	270.0	6
27	flange	15	6	268.0	6
27	flange	15	6	278.0	6
27	flange	15	6	103.0	6
27	flange	15	6	61.0	6
27	flange	15	6	47.0	6
27	flange	15	6	128.0	6
27	flange	15	6	179.0	6
27	flange	15	6	85.0	6
27	flange	15	6	74.0	6
27	flange	15	6	377.0	6
27	flange	15	6	397.0	6
27	flange	15	6	248.0	6
27	flange	15	6	152.0	6
27	flange	15	6	110.0	6
27	flange	15	6	108.0	6
27	flange	15	6	314.0	6
27	flange	15	6	226.0	6
27	flange	15	6	570.0	6
27	flange	15	6	313.0	6
27	flange	15	6	90.0	6
27	flange	15	6	54.0	6
27	flange	15	6	45.0	6
27	flange	15	6	173.0	6
27	flange	15	6	83.0	6
27	flange	15	6	50.0	6
27	flange	15	6	185.0	6
27	flange	15	6	107.0	6
27	flange	15	6	142.0	6
27	flange	15	6	158.0	6
27	flange	15	6	235.0	6
27	flange	15	6	276.0	6
27	flange	15	6	101.0	6
27	flange	15	6	72.0	6
27	flange	15	6	154.0	6
27	flange	15	6	69.0	6
27	flange	15	6	302.0	6
27	flange	15	6	213.0	6
27	flange	15	6	106.0	6
27	flange	15	6	49.0	6
27	flange	15	6	67.0	6
27	flange	15	6	138.0	6
27	flange	15	6	164.0	6
27	flange	15	6	187.0	6
27	flange	15	6	233.0	6
27	flange	15	6	34.0	6
27	flange	15	6	77.0	6
27	flange	15	6	110.0	6
27	flange	15	6	196.0	6
27	flange	15	6	167.0	6
27	flange	15	6	215.0	6
27	flange	15	6	87.0	6
27	flange	15	6	274.0	6
27	flange	15	6	100.0	6
27	flange	15	6	58.0	6
27	flange	15	6	74.0	6
27	flange	15	6	103.0	6
27	flange	15	6	141.0	6
27	flange	15	6	140.0	6
27	flange	15	6	269.0	6
27	flange	15	6	157.0	6
27	flange	15	6	78.0	6
27	flange	15	6	83.0	6
27	flange	15	6	209.0	6
27	flange	15	6	181.0	6
27	flange	15	6	117.0	6
27	flange	15	6	56.0	6
27	flange	15	6	90.0	6
27	flange	15	6	177.0	6
27	flange	15	6	118.0	6
27	flange	15	6	166.0	6
27	flange	15	6	200.0	6
27	flange	15	6	178.0	6
27	flange	15	6	156.0	6
27	flange	15	6	152.0	6
27	flange	15	6	185.0	6
27	flange	15	6	136.0	6
27	flange	15	6	130.0	6
27	flange	15	6	114.0	6
27	flange	15	6	125.0	6
27	flange	15	6	92.0	6
27	flange	15	6	49.0	6
27	flange	15	6	146.0	6
27	flange	15	6	333.0	6
27	flange	15	6	241.0	6
27	flange	15	6	103.0	6
27	flange	15	6	75.0	6
27	flange	15	6	231.0	6
27	flange	15	6	79.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	2.0	6
28	flange	20	6	124.0	6
28	flange	20	6	9.0	6
28	flange	20	6	52.0	6
28	flange	20	6	128.0	6
28	flange	20	6	38.0	6
28	flange	20	6	41.0	6
28	flange	20	6	49.0	6
28	flange	20	6	134.0	6
28	flange	20	6	55.0	6
28	flange	20	6	120.0	6
28	flange	20	6	191.0	6
28	flange	20	6	71.0	6
28	flange	20	6	167.0	6
28	flange	20	6	204.0	6
28	flange	20	6	336.0	6
28	flange	20	6	117.0	6
28	flange	20	6	84.0	6
28	flange	20	6	74.0	6
28	flange	20	6	113.0	6
28	flange	20	6	85.0	6
28	flange	20	6	216.0	6
28	flange	20	6	168.0	6
28	flange	20	6	161.0	6
28	flange	20	6	128.0	6
28	flange	20	6	95.0	6
28	flange	20	6	71.0	6
28	flange	20	6	37.0	6
28	flange	20	6	27.0	6
28	flange	20	6	108.0	6
28	flange	20	6	73.0	6
28	flange	20	6	79.0	6
28	flange	20	6	47.0	6
28	flange	20	6	30.0	6
28	flange	20	6	47.0	6
28	flange	20	6	92.0	6
28	flange	20	6	197.0	6
28	flange	20	6	135.0	6
28	flange	20	6	65.0	6
28	flange	20	6	26.0	6
28	flange	20	6	42.0	6
28	flange	20	6	175.0	6
28	flange	20	6	183.0	6
28	flange	20	6	156.0	6
28	flange	20	6	78.0	6
28	flange	20	6	78.0	6
28	flange	20	6	22.0	6
28	flange	20	6	64.0	6
28	flange	20	6	82.0	6
28	flange	20	6	53.0	6
28	flange	20	6	37.0	6
28	flange	20	6	60.0	6
28	flange	20	6	185.0	6
28	flange	20	6	329.0	6
28	flange	20	6	160.0	6
28	flange	20	6	111.0	6
28	flange	20	6	50.0	6
28	flange	20	6	189.0	6
28	flange	20	6	93.0	6
28	flange	20	6	63.0	6
28	flange	20	6	212.0	6
28	flange	20	6	235.0	6
28	flange	20	6	383.0	6
28	flange	20	6	178.0	6
28	flange	20	6	220.0	6
28	flange	20	6	193.0	6
28	flange	20	6	158.0	6
28	flange	20	6	150.0	6
28	flange	20	6	160.0	6
28	flange	20	6	272.0	6
28	flange	20	6	322.0	6
28	flange	20	6	333.0	6
28	flange	20	6	277.0	6
28	flange	20	6	297.0	6
28	flange	20	6	254.0	6
28	flange	20	6	168.0	6
28	flange	20	6	206.0	6
28	flange	20	6	215.0	6
28	flange	20	6	206.0	6
28	flange	20	6	355.0	6
28	flange	20	6	255.0	6
28	flange	20	6	255.0	6
28	flange	20	6	299.0	6
28	flange	20	6	141.0	6
28	flange	20	6	219.0	6
28	flange	20	6	207.0	6
28	flange	20	6	228.0	6
28	flange	20	6	95.0	6
28	flange	20	6	113.0	6
28	flange	20	6	131.0	6
28	flange	20	6	261.0	6
28	flange	20	6	332.0	6
28	flange	20	6	276.0	6
28	flange	20	6	391.0	6
28	flange	20	6	205.0	6
28	flange	20	6	157.0	6
28	flange	20	6	166.0	6
28	flange	20	6	229.0	6
28	flange	20	6	378.0	6
28	flange	20	6	293.0	6
28	flange	20	6	61.0	6
28	flange	20	6	129.0	6
28	flange	20	6	116.0	6
28	flange	20	6	238.0	6
28	flange	20	6	63.0	6
28	flange	20	6	355.0	6
28	flange	20	6	320.0	6
28	flange	20	6	98.0	6
28	flange	20	6	171.0	6
28	flange	20	6	299.0	6
28	flange	20	6	63.0	6
28	flange	20	6	31.0	6
28	flange	20	6	10.0	6
28	flange	20	6	68.0	6
28	flange	20	6	75.0	6
28	flange	20	6	202.0	6
28	flange	20	6	316.0	6
28	flange	20	6	349.0	6
28	flange	20	6	321.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	2.0	6
29	flange	25	6	135.0	6
29	flange	25	6	43.0	6
29	flange	25	6	31.0	6
29	flange	25	6	5.0	6
29	flange	25	6	89.0	6
29	flange	25	6	218.0	6
29	flange	25	6	352.0	6
29	flange	25	6	378.0	6
29	flange	25	6	164.0	6
29	flange	25	6	71.0	6
29	flange	25	6	112.0	6
29	flange	25	6	123.0	6
29	flange	25	6	76.0	6
29	flange	25	6	132.0	6
29	flange	25	6	122.0	6
29	flange	25	6	351.0	6
29	flange	25	6	396.0	6
29	flange	25	6	262.0	6
29	flange	25	6	416.0	6
29	flange	25	6	338.0	6
29	flange	25	6	310.0	6
29	flange	25	6	192.0	6
29	flange	25	6	274.0	6
29	flange	25	6	286.0	6
29	flange	25	6	179.0	6
29	flange	25	6	26.0	6
29	flange	25	6	65.0	6
29	flange	25	6	78.0	6
29	flange	25	6	223.0	6
29	flange	25	6	110.0	6
29	flange	25	6	81.0	6
29	flange	25	6	242.0	6
29	flange	25	6	197.0	6
29	flange	25	6	266.0	6
29	flange	25	6	17.0	6
29	flange	25	6	226.0	6
29	flange	25	6	300.0	6
29	flange	25	6	279.0	6
29	flange	25	6	311.0	6
29	flange	25	6	310.0	6
29	flange	25	6	253.0	6
29	flange	25	6	464.0	6
29	flange	25	6	585.0	6
29	flange	25	6	227.0	6
29	flange	25	6	297.0	6
29	flange	25	6	234.0	6
29	flange	25	6	344.0	6
29	flange	25	6	487.0	6
29	flange	25	6	487.0	6
29	flange	25	6	600.0	6
29	flange	25	6	925.0	6
29	flange	25	6	859.0	6
29	flange	25	6	610.0	6
29	flange	25	6	429.0	6
29	flange	25	6	224.0	6
29	flange	25	6	395.0	6
29	flange	25	6	357.0	6
29	flange	25	6	367.0	6
29	flange	25	6	366.0	6
29	flange	25	6	444.0	6
29	flange	25	6	311.0	6
29	flange	25	6	399.0	6
29	flange	25	6	433.0	6
29	flange	25	6	235.0	6
29	flange	25	6	140.0	6
29	flange	25	6	191.0	6
29	flange	25	6	284.0	6
29	flange	25	6	268.0	6
29	flange	25	6	139.0	6
29	flange	25	6	219.0	6
29	flange	25	6	84.0	6
29	flange	25	6	252.0	6
29	flange	25	6	68.0	6
29	flange	25	6	75.0	6
29	flange	25	6	52.0	6
29	flange	25	6	224.0	6
29	flange	25	6	33.0	6
29	flange	25	6	12.0	6
29	flange	25	6	60.0	6
29	flange	25	6	173.0	6
29	flange	25	6	129.0	6
29	flange	25	6	290.0	6
29	flange	25	6	291.0	6
29	flange	25	6	270.0	6
29	flange	25	6	257.0	6
29	flange	25	6	125.0	6
29	flange	25	6	91.0	6
29	flange	25	6	30.0	6
29	flange	25	6	88.0	6
29	flange	25	6	150.0	6
29	flange	25	6	99.0	6
29	flange	25	6	43.0	6
29	flange	25	6	17.0	6
29	flange	25	6	107.0	6
29	flange	25	6	75.0	6
29	flange	25	6	103.0	6
29	flange	25	6	186.0	6
29	flange	25	6	54.0	6
29	flange	25	6	25.0	6
29	flange	25	6	82.0	6
29	flange	25	6	92.0	6
29	flange	25	6	59.0	6
29	flange	25	6	201.0	6
29	flange	25	6	49.0	6
29	flange	25	6	34.0	6
29	flange	25	6	135.0	6
29	flange	25	6	353.0	6
29	flange	25	6	203.0	6
29	flange	25	6	140.0	6
29	flange	25	6	176.0	6
29	flange	25	6	188.0	6
29	flange	25	6	241.0	6
29	flange	25	6	198.0	6
29	flange	25	6	107.0	6
29	flange	25	6	120.0	6
29	flange	25	6	8.0	6
29	flange	25	6	24.0	6
29	flange	25	6	24.0	6
29	flange	25	6	54.0	6
30	flange	30	6	47.0	6
30	flange	30	6	34.0	6
30	flange	30	6	73.0	6
30	flange	30	6	39.0	6
30	flange	30	6	53.0	6
30	flange	30	6	142.0	6
30	flange	30	6	58.0	6
30	flange	30	6	36.0	6
30	flange	30	6	88.0	6
30	flange	30	6	123.0	6
30	flange	30	6	101.0	6
30	flange	30	6	272.0	6
30	flange	30	6	31.0	6
30	flange	30	6	60.0	6
30	flange	30	6	97.0	6
30	flange	30	6	45.0	6
30	flange	30	6	26.0	6
30	flange	30	6	87.0	6
30	flange	30	6	52.0	6
30	flange	30	6	60.0	6
30	flange	30	6	122.0	6
30	flange	30	6	140.0	6
30	flange	30	6	23.0	6
30	flange	30	6	80.0	6
30	flange	30	6	35.0	6
30	flange	30	6	82.0	6
30	flange	30	6	39.0	6
30	flange	30	6	55.0	6
30	flange	30	6	50.0	6
30	flange	30	6	23.0	6
30	flange	30	6	233.0	6
30	flange	30	6	29.0	6
30	flange	30	6	61.0	6
30	flange	30	6	31.0	6
30	flange	30	6	18.0	6
30	flange	30	6	153.0	6
30	flange	30	6	283.0	6
30	flange	30	6	142.0	6
30	flange	30	6	7.0	6
30	flange	30	6	92.0	6
30	flange	30	6	224.0	6
30	flange	30	6	211.0	6
30	flange	30	6	101.0	6
30	flange	30	6	110.0	6
30	flange	30	6	151.0	6
30	flange	30	6	107.0	6
30	flange	30	6	140.0	6
30	flange	30	6	156.0	6
30	flange	30	6	35.0	6
30	flange	30	6	89.0	6
30	flange	30	6	197.0	6
30	flange	30	6	157.0	6
30	flange	30	6	127.0	6
30	flange	30	6	183.0	6
30	flange	30	6	160.0	6
30	flange	30	6	88.0	6
30	flange	30	6	80.0	6
30	flange	30	6	42.0	6
30	flange	30	6	33.0	6
30	flange	30	6	43.0	6
30	flange	30	6	158.0	6
30	flange	30	6	46.0	6
30	flange	30	6	172.0	6
30	flange	30	6	85.0	6
30	flange	30	6	97.0	6
30	flange	30	6	89.0	6
30	flange	30	6	31.0	6
30	flange	30	6	183.0	6
30	flange	30	6	115.0	6
30	flange	30	6	104.0	6
30	flange	30	6	64.0	6
30	flange	30	6	189.0	6
30	flange	30	6	162.0	6
30	flange	30	6	87.0	6
30	flange	30	6	190.0	6
30	flange	30	6	83.0	6
30	flange	30	6	41.0	6
30	flange	30	6	15.0	6
30	flange	30	6	50.0	6
30	flange	30	6	197.0	6
30	flange	30	6	134.0	6
30	flange	30	6	11.0	6
30	flange	30	6	79.0	6
30	flange	30	6	109.0	6
30	flange	30	6	100.0	6
30	flange	30	6	15.0	6
30	flange	30	6	16.0	6
30	flange	30	6	56.0	6
30	flange	30	6	163.0	6
30	flange	30	6	62.0	6
30	flange	30	6	68.0	6
30	flange	30	6	186.0	6
30	flange	30	6	33.0	6
30	flange	30	6	4.0	6
30	flange	30	6	156.0	6
30	flange	30	6	206.0	6
30	flange	30	6	156.0	6
30	flange	30	6	59.0	6
30	flange	30	6	1.0	6
30	flange	30	6	130.0	6
30	flange	30	6	127.0	6
30	flange	30	6	27.0	6
30	flange	30	6	18.0	6
30	flange	30	6	95.0	6
30	flange	30	6	53.0	6
30	flange	30	6	166.0	6
30	flange	30	6	160.0	6
30	flange	30	6	24.0	6
30	flange	30	6	33.0	6
30	flange	30	6	90.0	6
30	flange	30	6	196.0	6
30	flange	30	6	78.0	6
30	flange	30	6	78.0	6
30	flange	30	6	160.0	6
30	flange	30	6	118.0	6
30	flange	30	6	110.0	6
30	flange	30	6	189.0	6
30	flange	30	6	154.0	6
30	flange	30	6	72.0	6
30	flange	30	6	44.0	6
30	flange	30	6	97.0	6
30	flange	30	6	1.0	6
30	flange	30	6	3.0	6
30	flange	30	6	107.0	6
30	flange	30	6	85.0	6
31	flange	2	30	2.0	30
31	flange	2	30	100.0	30
31	flange	2	30	13.0	30
31	flange	2	30	4.0	30
31	flange	2	30	103.0	30
31	flange	2	30	83.0	30
31	flange	2	30	321.0	30
31	flange	2	30	858.0	30
31	flange	2	30	1005.0	30
31	flange	2	30	842.0	30
31	flange	2	30	155.0	30
31	flange	2	30	236.0	30
31	flange	2	30	419.0	30
31	flange	2	30	21.0	30
31	flange	2	30	282.0	30
31	flange	2	30	3106.0	30
31	flange	2	30	4804.0	30
31	flange	2	30	4622.0	30
31	flange	2	30	5084.0	30
31	flange	2	30	2897.0	30
31	flange	2	30	464.0	30
31	flange	2	30	4210.0	30
31	flange	2	30	4752.0	30
31	flange	2	30	9320.0	30
31	flange	2	30	7822.0	30
31	flange	2	30	6457.0	30
31	flange	2	30	2731.0	30
31	flange	2	30	1617.0	30
31	flange	2	30	1798.0	30
31	flange	2	30	1144.0	30
31	flange	2	30	1427.0	30
31	flange	2	30	434.0	30
31	flange	2	30	98.0	30
31	flange	2	30	76.0	30
31	flange	2	30	183.0	30
31	flange	2	30	189.0	30
31	flange	2	30	333.0	30
31	flange	2	30	1625.0	30
31	flange	2	30	8209.0	30
31	flange	2	30	4258.0	30
31	flange	2	30	1915.0	30
31	flange	2	30	1081.0	30
31	flange	2	30	324.0	30
31	flange	2	30	1189.0	30
31	flange	2	30	3269.0	30
31	flange	2	30	911.0	30
31	flange	2	30	419.0	30
31	flange	2	30	3060.0	30
31	flange	2	30	1351.0	30
31	flange	2	30	904.0	30
31	flange	2	30	76.0	30
31	flange	2	30	283.0	30
31	flange	2	30	203.0	30
31	flange	2	30	186.0	30
31	flange	2	30	398.0	30
31	flange	2	30	213.0	30
31	flange	2	30	339.0	30
31	flange	2	30	188.0	30
